name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
742.0,2019,700000,20000,2.0,1.0,2.0,1.0,22.0,1197.0,81.8,5.0
743.0,2011,229999,18500,2.0,1.0,1.0,1.0,18.5,1197.0,85.8,5.0
744.0,2017,509999,142000,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
745.0,2016,670000,50478,2.0,1.0,1.0,1.0,15.85,1499.0,110.4,5.0
736.0,2016,515000,40000,1.0,1.0,1.0,1.0,19.87,1461.0,83.8,5.0
746.0,2019,270000,2300,2.0,1.0,1.0,1.0,22.7,799.0,53.64,5.0
24.0,2016,300000,40000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
747.0,2012,250000,119000,1.0,1.0,1.0,1.0,14.0,2489.0,95.0,8.0
193.0,2017,750000,100000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
14.0,2009,135000,50000,2.0,1.0,1.0,2.0,18.9,1061.0,67.0,5.0
748.0,2018,740000,15000,2.0,1.0,1.0,1.0,17.0,1198.0,108.5,5.0
111.0,2018,3975000,31800,1.0,2.0,2.0,1.0,17.01,1968.0,188.0,5.0
113.0,2017,3200000,45000,1.0,2.0,2.0,1.0,19.33,1999.0,177.0,5.0
749.0,2017,4100000,17000,2.0,1.0,2.0,1.0,9.5,3604.0,280.0,5.0
750.0,2018,1000000,4295,2.0,3.0,1.0,1.0,17.1,1496.0,105.5,5.0
750.0,2018,1000000,5229,2.0,3.0,1.0,1.0,17.1,1496.0,105.5,5.0
751.0,2019,550000,4701,2.0,3.0,1.0,1.0,20.7,1197.0,81.86,5.0
752.0,2016,600000,6757,2.0,3.0,1.0,1.0,21.01,1197.0,81.8,5.0
753.0,2016,675000,28182,2.0,3.0,2.0,1.0,14.3,1598.0,103.52,5.0
754.0,2019,950000,11533,2.0,3.0,1.0,1.0,14.23,1498.0,104.55,5.0
755.0,2017,850000,11688,2.0,3.0,1.0,1.0,17.8,1497.0,117.3,5.0
137.0,2016,2000000,68089,2.0,3.0,2.0,1.0,19.16,2494.0,157.7,5.0
159.0,2018,925000,23712,1.0,3.0,1.0,1.0,28.09,1248.0,88.5,5.0
756.0,2015,625000,70670,2.0,3.0,2.0,1.0,16.5,1499.0,110.0,5.0
757.0,2014,635000,79011,2.0,3.0,2.0,1.0,18.0,1497.0,117.3,5.0
169.0,2011,220000,40000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
758.0,2018,590000,10000,2.0,1.0,1.0,1.0,18.9,1197.0,81.86,5.0
210.0,2017,775000,35000,1.0,1.0,1.0,1.0,16.55,2498.0,105.0,6.0
743.0,2015,350000,58500,2.0,1.0,1.0,1.0,18.5,1197.0,85.8,5.0
23.0,2018,575000,20000,2.0,1.0,1.0,1.0,21.4,1197.0,83.1,5.0
306.0,2018,1575000,30000,1.0,1.0,1.0,1.0,17.6,2179.0,153.86,7.0
398.0,2015,600000,63000,1.0,1.0,1.0,1.0,22.77,1498.0,98.59,5.0
759.0,2016,720000,35000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
760.0,2012,158000,110000,1.0,1.0,1.0,2.0,19.09,1396.0,69.0,5.0
306.0,2018,1575000,25000,1.0,1.0,1.0,1.0,17.6,2179.0,153.86,7.0
761.0,2017,580000,30000,2.0,1.0,2.0,1.0,17.36,1197.0,81.86,5.0
200.0,2018,1200000,35000,1.0,1.0,1.0,1.0,17.3,1497.0,121.0,8.0
386.0,2018,350000,30000,2.0,1.0,1.0,1.0,23.01,999.0,67.0,5.0
38.0,2014,650000,56000,2.0,1.0,1.0,1.0,17.4,1497.0,117.3,5.0
169.0,2017,400000,12700,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
762.0,2018,700000,35000,1.0,1.0,1.0,1.0,21.5,1497.0,108.5,5.0
763.0,2017,520000,30000,2.0,1.0,1.0,1.0,19.1,1197.0,82.0,5.0
764.0,2012,450000,120000,1.0,1.0,1.0,1.0,12.05,2179.0,120.0,9.0
172.0,2017,850000,100000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
185.0,2017,350000,34000,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
455.0,2011,450000,56000,1.0,1.0,1.0,1.0,13.0,2489.0,95.0,8.0
392.0,2008,165000,90000,2.0,1.0,1.0,1.0,19.81,1086.0,68.05,5.0
108.0,2010,160000,65000,2.0,1.0,1.0,2.0,17.92,1086.0,62.1,5.0
765.0,2011,300000,80000,1.0,1.0,1.0,1.0,13.93,2179.0,138.0,7.0
766.0,2012,550000,90000,1.0,1.0,1.0,3.0,12.05,2179.0,120.0,8.0
41.0,2015,285000,40000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
105.0,2016,850000,58000,1.0,1.0,1.0,1.0,19.67,1582.0,126.2,5.0
767.0,2018,900000,25000,2.0,1.0,1.0,1.0,19.34,1462.0,103.0,7.0
768.0,2016,220000,100000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
769.0,2013,120000,120000,1.0,1.0,1.0,1.0,22.3,1248.0,74.0,5.0
770.0,2010,220000,90000,2.0,1.0,1.0,4.0,17.0,1197.0,80.0,5.0
541.0,2013,420000,46815,1.0,1.0,1.0,2.0,22.1,1248.0,76.9,5.0
377.0,2015,250000,80000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
367.0,2013,385000,100000,1.0,1.0,1.0,3.0,20.77,1248.0,88.8,7.0
771.0,2014,318000,80000,2.0,1.0,1.0,1.0,20.51,998.0,67.06,5.0
100.0,2015,330000,70000,2.0,1.0,1.0,3.0,23.1,998.0,67.04,5.0
318.0,2011,152000,80000,1.0,1.0,1.0,1.0,17.0,1405.0,71.0,5.0
24.0,2014,250000,40000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
318.0,2011,248000,80000,1.0,1.0,1.0,1.0,17.0,1405.0,71.0,5.0
772.0,2011,300000,60000,2.0,1.0,1.0,2.0,18.06,1198.0,75.0,5.0
773.0,2017,550000,50000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
655.0,2016,650000,30000,1.0,1.0,1.0,1.0,22.54,1396.0,88.73,5.0
147.0,2017,445000,25000,2.0,1.0,1.0,1.0,18.9,1197.0,82.0,5.0
261.0,2010,450000,334000,1.0,1.0,1.0,1.0,12.8,2494.0,102.0,7.0
774.0,2016,600000,100000,1.0,1.0,1.0,1.0,17.45,1493.0,100.0,7.0
775.0,2014,495000,175000,1.0,1.0,1.0,1.0,19.01,1461.0,108.45,5.0
776.0,2011,220000,65000,2.0,1.0,2.0,3.0,12.6,1586.0,103.3,5.0
108.0,2009,150000,90000,2.0,1.0,1.0,1.0,17.92,1086.0,62.1,5.0
250.0,2011,200000,80000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
777.0,2018,1465000,110000,1.0,1.0,1.0,1.0,16.36,2179.0,140.0,7.0
334.0,2012,285000,80000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
778.0,2008,250000,60000,2.0,1.0,2.0,3.0,20.0,1339.0,108.5,5.0
779.0,2010,600000,100875,1.0,1.0,2.0,1.0,11.79,2179.0,120.0,8.0
102.0,2016,500000,30000,2.0,1.0,1.0,1.0,20.85,1197.0,83.14,5.0
780.0,2013,270000,118000,1.0,1.0,1.0,1.0,24.0,1120.0,70.0,5.0
97.0,2013,420000,69000,1.0,1.0,1.0,3.0,22.32,1582.0,126.32,5.0
781.0,2015,434999,25000,2.0,1.0,1.0,2.0,20.85,1197.0,83.14,5.0
782.0,2015,400000,100000,2.0,1.0,2.0,1.0,16.9,1197.0,81.86,5.0
1.0,2015,470000,110000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
104.0,2015,480000,60000,1.0,1.0,1.0,3.0,20.45,1461.0,83.8,5.0
783.0,2008,105000,128000,2.0,1.0,1.0,1.0,0.0,1086.0,62.0,5.0
784.0,2017,325000,120000,1.0,1.0,1.0,1.0,27.28,1047.0,69.0,5.0
334.0,2012,280000,80000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
785.0,2020,675000,5000,2.0,1.0,2.0,1.0,20.7,1197.0,81.86,5.0
786.0,2009,170000,90000,2.0,1.0,1.0,2.0,20.36,1197.0,78.9,5.0
787.0,2017,1250000,90000,1.0,1.0,1.0,1.0,19.67,1582.0,126.2,5.0
788.0,2012,600000,144030,2.0,1.0,1.0,1.0,12.8,2354.0,177.6,5.0
59.0,2014,819999,200000,1.0,1.0,1.0,1.0,25.1,1498.0,98.6,5.0
789.0,2016,650000,29000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
6.0,2007,105000,90000,3.0,1.0,1.0,2.0,24.22,1061.0,57.5,5.0
790.0,2009,200000,176000,1.0,1.0,1.0,2.0,17.0,1461.0,66.0,5.0
509.0,2013,200000,150000,1.0,1.0,1.0,1.0,19.09,1396.0,69.0,5.0
26.0,2016,220000,90000,2.0,1.0,1.0,1.0,16.8,796.0,34.2,8.0
791.0,2014,500000,70000,2.0,1.0,1.0,2.0,15.04,1598.0,103.2,5.0
792.0,2007,175000,99000,1.0,1.0,1.0,2.0,19.2,1461.0,65.0,5.0
238.0,2018,450000,5000,2.0,1.0,1.0,1.0,23.84,1199.0,84.0,5.0
793.0,2008,210000,90000,1.0,1.0,1.0,4.0,16.52,1991.0,123.7,5.0
626.0,2006,110000,88000,1.0,1.0,1.0,2.0,16.8,1405.0,62.0,5.0
1.0,2015,480000,30000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
794.0,2016,650000,50000,1.0,1.0,2.0,2.0,26.59,1248.0,74.0,5.0
1.0,2013,480000,80000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
542.0,2016,700000,40000,1.0,1.0,1.0,1.0,22.54,1396.0,88.73,5.0
109.0,2015,650000,110000,1.0,1.0,1.0,3.0,20.77,1248.0,88.76,7.0
184.0,2015,1300000,48000,1.0,1.0,1.0,2.0,19.67,1582.0,126.2,5.0
795.0,2016,1350000,97000,1.0,1.0,2.0,1.0,16.96,1968.0,138.03,5.0
796.0,2016,1000000,60000,1.0,1.0,2.0,1.0,22.15,1498.0,108.6,5.0
797.0,2011,1700000,110000,1.0,1.0,2.0,3.0,0.0,2987.0,165.0,5.0
414.0,2018,1080000,12800,2.0,1.0,2.0,1.0,17.8,1496.0,105.5,5.0
453.0,2012,170000,40000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
798.0,2017,610000,49000,1.0,1.0,1.0,1.0,28.4,1248.0,74.0,5.0
743.0,2014,350000,25000,2.0,1.0,1.0,1.0,18.5,1197.0,85.8,5.0
799.0,2015,700000,20000,1.0,1.0,1.0,1.0,20.4,1248.0,91.7,5.0
800.0,2018,678000,17000,2.0,1.0,1.0,1.0,18.78,999.0,75.0,5.0
161.0,2014,400000,120000,1.0,1.0,1.0,2.0,23.59,1364.0,67.04,5.0
168.0,2010,300000,49000,2.0,1.0,1.0,1.0,18.5,1197.0,80.0,5.0
801.0,2016,520000,29000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
802.0,2017,850000,55000,1.0,1.0,2.0,1.0,19.61,1461.0,108.5,5.0
719.0,2017,830000,35000,1.0,1.0,1.0,1.0,21.5,1497.0,108.5,5.0
253.0,2018,430000,5000,2.0,1.0,1.0,2.0,20.63,1198.0,67.0,5.0
803.0,2017,850000,60000,1.0,1.0,1.0,1.0,22.77,1498.0,98.59,5.0
804.0,2017,650000,70000,2.0,1.0,1.0,1.0,20.85,1197.0,83.14,5.0
805.0,2008,120000,120000,1.0,1.0,1.0,2.0,16.8,1493.0,110.0,5.0
387.0,2016,730000,65100,1.0,1.0,1.0,2.0,18.49,1493.0,100.0,7.0
806.0,2019,525000,20000,2.0,1.0,2.0,1.0,20.89,1197.0,81.8,5.0
807.0,2015,600000,108000,1.0,1.0,1.0,1.0,21.19,1396.0,88.73,5.0
808.0,2019,500000,15000,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
108.0,2009,150000,77000,2.0,1.0,1.0,1.0,17.92,1086.0,62.1,5.0
169.0,2015,409999,18500,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
185.0,2015,290000,15200,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
809.0,2015,500000,35000,2.0,1.0,1.0,1.0,17.3,1497.0,117.3,7.0
97.0,2011,475000,80000,1.0,1.0,1.0,1.0,22.32,1582.0,126.32,5.0
377.0,2013,190000,70000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
470.0,2014,750000,80000,1.0,1.0,1.0,2.0,15.1,2179.0,140.0,7.0
810.0,2014,525000,120000,1.0,1.0,1.0,2.0,19.01,1461.0,108.5,5.0
811.0,2012,495000,82000,1.0,1.0,1.0,3.0,17.3,1998.0,163.7,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
290.0,2019,3800000,20000,1.0,1.0,2.0,1.0,18.0,1969.0,190.0,5.0
249.0,2013,225000,58343,2.0,3.0,1.0,1.0,21.79,998.0,67.05,5.0
267.0,2018,740000,38817,1.0,2.0,1.0,1.0,27.39,1248.0,74.0,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
270.0,2019,650000,5621,2.0,3.0,2.0,1.0,22.0,1197.0,81.8,5.0
271.0,2017,625000,25538,2.0,3.0,1.0,1.0,16.78,1496.0,88.73,5.0
272.0,2018,600000,69779,2.0,2.0,2.0,1.0,22.0,1197.0,81.8,5.0
239.0,2017,450000,56290,1.0,2.0,1.0,1.0,24.0,1186.0,73.97,5.0
118.0,2019,5400000,7500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
118.0,2019,5500000,8500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
274.0,2018,2475000,2000,1.0,2.0,2.0,1.0,16.8,1984.0,150.0,5.0
812.0,2010,321000,60000,2.0,1.0,2.0,2.0,16.8,1497.0,118.0,5.0
813.0,2017,585000,50000,2.0,1.0,1.0,1.0,17.71,1197.0,78.9,5.0
302.0,2011,225000,70000,1.0,1.0,1.0,1.0,20.0,1399.0,68.0,5.0
814.0,2017,500000,70000,1.0,1.0,1.0,1.0,25.8,1498.0,98.6,5.0
16.0,2011,350000,90000,1.0,1.0,1.0,3.0,23.0,1396.0,90.0,5.0
815.0,2016,756000,70000,1.0,1.0,1.0,2.0,24.52,1248.0,88.5,7.0
281.0,2014,240000,50000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
481.0,2012,80000,120000,2.0,1.0,1.0,2.0,19.7,796.0,35.0,8.0
816.0,2019,800000,5000,2.0,1.0,1.0,1.0,17.19,1197.0,81.86,5.0
167.0,2018,1250000,25000,1.0,1.0,1.0,1.0,17.6,2179.0,147.94,7.0
817.0,2009,320000,80000,1.0,1.0,1.0,3.0,12.05,2179.0,120.0,7.0
220.0,2017,509999,25000,2.0,1.0,1.0,1.0,18.9,1197.0,82.0,5.0
107.0,2008,110000,80000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
61.0,2017,555000,52000,1.0,1.0,1.0,1.0,21.66,1498.0,108.62,5.0
61.0,2017,560000,52000,1.0,1.0,1.0,1.0,21.66,1498.0,108.62,5.0
818.0,2016,375000,80000,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
75.0,2011,290000,77000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
819.0,2017,720000,30000,2.0,1.0,1.0,1.0,17.5,1199.0,88.7,5.0
193.0,2017,800000,70000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
442.0,2017,1325000,54000,1.0,1.0,1.0,1.0,16.0,2179.0,140.0,7.0
820.0,2011,240000,120000,1.0,1.0,1.0,1.0,13.93,2179.0,138.1,7.0
821.0,2016,377000,80000,1.0,1.0,1.0,1.0,25.83,1498.0,99.0,5.0
232.0,2013,450000,140000,2.0,1.0,1.0,1.0,16.02,1373.0,93.7,7.0
556.0,2008,160000,100000,2.0,1.0,1.0,4.0,13.9,1599.0,103.2,5.0
822.0,2019,525000,100000,2.0,1.0,1.0,1.0,20.14,1197.0,81.86,5.0
43.0,2011,550000,168000,1.0,1.0,1.0,2.0,12.8,2494.0,102.0,8.0
811.0,2010,270000,120000,1.0,1.0,1.0,3.0,18.3,1991.0,147.9,5.0
161.0,2016,570000,145000,1.0,1.0,1.0,2.0,23.59,1364.0,67.05,5.0
250.0,2011,225000,90000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
329.0,2019,590000,90000,2.0,1.0,1.0,1.0,20.14,1197.0,81.86,5.0
348.0,2018,1675000,80000,1.0,1.0,1.0,1.0,17.1,1956.0,170.0,5.0
823.0,2019,800000,33000,2.0,2.0,1.0,1.0,19.4,1194.0,94.93,5.0
347.0,2014,450000,13500,2.0,1.0,1.0,1.0,18.2,1199.0,82.4,5.0
824.0,2012,300000,80000,1.0,1.0,1.0,1.0,17.0,1405.0,70.0,5.0
773.0,2017,645000,20000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
1.0,2013,520000,58000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
755.0,2015,700000,30000,2.0,1.0,1.0,1.0,17.4,1497.0,117.3,5.0
469.0,2000,45000,50000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
825.0,2016,459999,73000,1.0,1.0,1.0,1.0,25.83,1498.0,99.0,5.0
146.0,2014,325000,90000,1.0,1.0,1.0,2.0,23.2,1248.0,73.94,5.0
169.0,2015,350000,50000,2.0,1.0,1.0,2.0,20.51,998.0,67.04,5.0
201.0,2011,440000,80000,1.0,1.0,1.0,3.0,22.32,1582.0,126.3,5.0
521.0,2011,320000,70000,1.0,1.0,1.0,2.0,21.9,1396.0,90.0,5.0
826.0,2011,169000,41000,2.0,1.0,1.0,1.0,18.0,995.0,62.0,5.0
827.0,2013,350000,50000,2.0,1.0,1.0,4.0,16.47,1198.0,73.9,5.0
828.0,2014,350000,113226,1.0,2.0,1.0,1.0,19.68,1399.0,67.0,5.0
9.0,2013,310000,90000,1.0,1.0,1.0,2.0,20.0,1399.0,68.1,5.0
13.0,2007,150000,70000,2.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
430.0,2010,420000,160500,1.0,1.0,1.0,4.0,13.5,2179.0,115.0,5.0
829.0,2015,685000,30000,2.0,1.0,2.0,1.0,19.12,1373.0,91.1,5.0
830.0,2014,560000,132000,1.0,1.0,1.0,2.0,19.72,1461.0,108.45,5.0
472.0,2013,470000,120000,1.0,1.0,1.0,3.0,22.9,1248.0,74.0,5.0
831.0,2011,380000,80000,2.0,1.0,1.0,2.0,16.2,1599.0,103.2,5.0
832.0,2015,670000,57000,1.0,1.0,1.0,2.0,15.4,1997.0,120.0,7.0
833.0,2016,749000,25000,2.0,1.0,1.0,1.0,17.01,1591.0,121.3,5.0
787.0,2015,899000,80000,1.0,1.0,1.0,2.0,19.67,1582.0,126.2,5.0
834.0,2011,290000,88000,1.0,1.0,1.0,3.0,16.52,1991.0,123.7,5.0
269.0,2014,869999,217000,1.0,1.0,1.0,2.0,12.99,2494.0,100.6,7.0
835.0,2015,350000,60000,2.0,1.0,1.0,1.0,20.62,1198.0,67.0,7.0
102.0,2017,500000,43000,2.0,1.0,1.0,1.0,20.85,1197.0,83.14,5.0
836.0,2014,400000,77000,1.0,1.0,2.0,2.0,21.66,1498.0,103.6,5.0
185.0,2016,260000,30000,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
24.0,2015,220000,40000,2.0,1.0,1.0,2.0,22.74,796.0,47.3,5.0
837.0,2014,190000,139000,1.0,1.0,1.0,2.0,18.2,1248.0,73.8,8.0
147.0,2016,400000,80000,2.0,1.0,1.0,1.0,18.9,1197.0,82.0,5.0
838.0,2014,170000,76000,1.0,1.0,1.0,2.0,25.44,936.0,56.3,5.0
297.0,2007,60000,62000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
839.0,2007,300000,110000,2.0,1.0,1.0,2.0,12.0,2092.0,127.0,7.0
548.0,2012,125000,40000,2.0,1.0,1.0,2.0,16.2,995.0,62.1,5.0
840.0,2013,130000,120000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
470.0,2012,500000,1500000,1.0,1.0,1.0,1.0,15.1,2179.0,140.0,7.0
17.0,2011,170000,70000,2.0,1.0,1.0,3.0,19.7,796.0,46.3,5.0
202.0,2012,310000,77000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
548.0,2011,130000,110000,2.0,1.0,1.0,2.0,18.0,995.0,62.0,5.0
399.0,2016,465000,20000,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
841.0,1995,160000,90000,1.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
842.0,2005,800000,120005,1.0,1.0,2.0,2.0,11.0,2987.0,198.5,5.0
528.0,2012,260000,16830,2.0,1.0,1.0,1.0,20.2,998.0,67.1,5.0
843.0,2013,500000,70000,1.0,1.0,1.0,1.0,15.96,2523.0,63.0,9.0
844.0,2017,325000,38000,2.0,1.0,1.0,1.0,23.01,999.0,67.0,5.0
608.0,2013,400000,80000,1.0,1.0,1.0,1.0,15.96,2523.0,63.0,9.0
845.0,2018,3200000,50000,1.0,1.0,1.0,1.0,14.24,2755.0,174.5,7.0
846.0,2007,200000,50000,1.0,1.0,1.0,1.0,17.88,1396.0,52.8,5.0
847.0,2013,450000,52000,1.0,1.0,1.0,1.0,17.21,1493.0,100.0,7.0
848.0,2012,229999,50000,1.0,1.0,1.0,1.0,17.0,1405.0,70.0,5.0
374.0,2016,340000,30000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
849.0,2014,550000,103000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
290.0,2019,3800000,20000,1.0,1.0,2.0,1.0,18.0,1969.0,190.0,5.0
850.0,2010,225000,80000,2.0,1.0,1.0,2.0,14.0,1595.0,102.0,5.0
734.0,2018,3250000,12000,1.0,1.0,2.0,1.0,10.91,3198.0,197.0,7.0
450.0,2013,280000,70000,1.0,1.0,1.0,1.0,25.0,1396.0,69.0,5.0
735.0,2019,700000,4500,2.0,1.0,1.0,1.0,19.5,1199.0,88.76,5.0
591.0,2012,259000,35000,1.0,1.0,1.0,1.0,23.03,1396.0,69.0,5.0
851.0,2018,3200000,60000,1.0,1.0,2.0,1.0,15.04,2755.0,174.5,7.0
484.0,2018,1400000,30000,1.0,1.0,1.0,1.0,16.0,1997.0,140.0,7.0
852.0,2015,416000,40000,2.0,1.0,2.0,1.0,17.01,1499.0,110.4,5.0
853.0,2011,250000,70000,1.0,1.0,1.0,1.0,19.0,1248.0,90.0,5.0
854.0,2010,210000,120000,1.0,1.0,1.0,1.0,21.12,1248.0,88.8,5.0
855.0,2008,290000,120000,1.0,1.0,1.0,2.0,12.05,2179.0,120.0,8.0
856.0,2012,220000,90000,1.0,1.0,1.0,1.0,23.03,1396.0,69.0,5.0
26.0,2018,260000,30000,2.0,1.0,1.0,1.0,16.8,796.0,34.2,8.0
857.0,2018,1050000,70000,1.0,1.0,1.0,1.0,21.38,1396.0,88.7,5.0
217.0,2012,290000,60000,1.0,1.0,1.0,1.0,21.02,1248.0,88.76,5.0
450.0,2013,310000,70000,1.0,1.0,1.0,1.0,25.0,1396.0,69.0,5.0
226.0,2018,700000,6000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
144.0,2016,550000,20000,2.0,1.0,1.0,1.0,20.4,1197.0,81.8,5.0
385.0,2017,450000,70000,1.0,1.0,1.0,1.0,19.09,1405.0,69.01,5.0
38.0,2016,773000,65000,2.0,1.0,1.0,1.0,17.8,1497.0,117.3,5.0
238.0,2017,450000,25000,2.0,1.0,1.0,1.0,23.84,1199.0,84.0,5.0
187.0,2019,409999,10000,2.0,1.0,1.0,1.0,15.37,1196.0,73.0,5.0
858.0,2014,600000,80000,2.0,1.0,2.0,2.0,11.07,2496.0,179.5,5.0
346.0,2010,250000,63000,2.0,1.0,1.0,1.0,18.6,1199.0,79.4,5.0
626.0,2008,70000,100000,1.0,1.0,1.0,1.0,16.8,1405.0,62.0,5.0
110.0,2019,690000,1303,2.0,2.0,1.0,1.0,17.8,1198.0,86.7,5.0
111.0,2018,3975000,31800,1.0,2.0,2.0,1.0,17.01,1968.0,188.0,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
113.0,2017,3200000,45000,1.0,2.0,2.0,1.0,19.33,1999.0,177.0,5.0
749.0,2017,4100000,17000,2.0,1.0,2.0,1.0,9.5,3604.0,280.0,5.0
750.0,2018,1000000,4295,2.0,3.0,1.0,1.0,17.1,1496.0,105.5,5.0
750.0,2018,1000000,5229,2.0,3.0,1.0,1.0,17.1,1496.0,105.5,5.0
159.0,2018,925000,23712,1.0,3.0,1.0,1.0,28.09,1248.0,88.5,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
169.0,2018,430000,16589,2.0,3.0,1.0,1.0,20.51,998.0,67.04,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
755.0,2016,675000,53201,2.0,3.0,1.0,2.0,17.8,1497.0,117.3,5.0
859.0,2017,570000,25272,2.0,3.0,1.0,1.0,21.01,1197.0,81.8,5.0
692.0,2017,850000,53619,1.0,3.0,1.0,1.0,24.3,1248.0,88.5,5.0
118.0,2019,5400000,7500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
860.0,2018,640000,6001,2.0,2.0,1.0,1.0,15.9,1496.0,120.69,5.0
96.0,2013,250000,80000,1.0,1.0,1.0,1.0,19.09,1405.0,69.01,5.0
313.0,2018,1250000,12000,1.0,1.0,1.0,1.0,19.6,1461.0,108.45,5.0
861.0,2017,750000,40000,1.0,1.0,1.0,2.0,22.54,1396.0,88.73,5.0
862.0,2010,320000,130000,1.0,1.0,1.0,3.0,17.8,1248.0,75.0,5.0
863.0,2011,600000,202000,1.0,1.0,1.0,1.0,17.67,1968.0,138.08,5.0
864.0,2018,1000000,40000,1.0,1.0,1.0,1.0,28.09,1248.0,88.5,5.0
11.0,2000,110000,70000,2.0,1.0,1.0,4.0,17.3,993.0,60.0,5.0
475.0,2008,250000,120000,2.0,1.0,1.0,2.0,17.7,1497.0,78.0,5.0
1.0,2015,600000,60000,1.0,1.0,1.0,1.0,26.59,1248.0,74.0,5.0
107.0,2006,120000,120000,2.0,1.0,1.0,4.0,19.7,796.0,46.3,5.0
865.0,2003,65000,90000,2.0,1.0,1.0,4.0,16.1,796.0,37.0,4.0
17.0,2006,150000,100000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
866.0,2004,170000,160000,1.0,1.0,1.0,3.0,13.1,1493.0,82.0,5.0
867.0,2005,100000,100000,1.0,1.0,1.0,3.0,13.1,1493.0,82.0,5.0
109.0,2013,599000,60000,1.0,1.0,1.0,2.0,20.77,1248.0,88.76,7.0
811.0,2010,250000,135000,1.0,1.0,1.0,3.0,18.3,1991.0,147.9,5.0
